0000,0021,2112,1220,2002,0222,2222,2220,2020,2021,2122,2210,1002,0221,2102,0220,2011,1122,2211,1102,0200,0020,2000,0022,2200,
1112,1212,1220,2002,0220,2020,2022,2222,2201,0111,1122,2212,1200,0011,1121,2102,0210,1020,2021,2120,2001,0120,2011,1101,0122,2202,0200,0020,2000,0002,
1112,1212,1220,2002,0220,2020,2022,2222,2201,0111,1122,2212,1200,0011,1121,2122,2221,2121,2110,1012,1221,2102,0202,0210,1000,0001,0100,0000,0002,0200,
1112,1212,1220,2002,0220,2020,2022,2222,2201,0111,1122,2212,1200,0011,1121,2120,2000,0001,0100,0021,2101,0121,2112,1211,1100,0002,0202,0221,2102,0201,
1112,1212,1220,2002,0220,2020,2022,2222,2201,0111,1122,2212,1200,0011,1121,2122,2200,0022,2221,2100,0010,1000,0020,2021,2101,0112,1201,0102,0200,0002,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1102,0212,1200,0010,1001,0101,0120,2002,0220,2020,2022,2220,2021,2122,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1120,2002,0220,2020,2010,1011,1110,1002,0210,1020,2012,1211,1122,2220,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1100,0010,1001,0101,0120,2002,0222,2212,1200,0012,1211,1110,1021,2122,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1122,2212,1212,1220,2001,0110,1000,0000,0002,0220,2002,0211,1120,2022,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1122,2212,1211,1110,1001,0101,0122,2211,1100,0012,1200,0010,1021,2122,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1120,2002,0222,2212,1212,1201,0100,0021,2101,0112,1200,0001,0101,0122,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0010,1001,0101,0120,2002,0220,2020,2022,2212,1221,2122,2202,0212,1220,2011,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1100,0022,2210,1011,1110,1012,1200,0000,0001,0122,2220,2002,0201,0101,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1110,1011,1102,0212,1220,2002,0201,0101,0120,2020,2022,2212,1221,2122,
1101,0111,1121,2121,2102,0202,0221,2111,1111,1112,1222,2222,2201,0121,2100,0011,1102,0212,1212,1220,2001,0112,1210,1010,1001,0101,0122,2220,2000,0020,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2012,1210,1000,0012,1221,2110,1010,1001,0121,2101,0101,0112,1211,1112,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2012,1220,2022,2202,0201,0121,2101,0102,0212,1210,1010,1012,1201,0110,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2021,2112,1220,2012,1212,1221,2101,0120,2001,0121,2121,2120,2011,1112,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2012,1210,1012,1220,2022,2220,2000,0012,1212,1201,0112,1202,0211,1112,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2012,1210,1000,0012,1212,1220,2010,1012,1201,0120,2001,0112,1202,0212,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2021,2102,0211,1112,1212,1200,0000,0012,1201,0112,1210,1012,1202,0212,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2021,2110,1012,1210,1011,1112,1201,0121,2102,0221,2101,0120,2000,0012,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2021,2120,2001,0112,1221,2102,0200,0012,1200,0011,1121,2101,0121,2110,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2012,1221,2112,1220,2022,2220,2000,0012,1200,0011,1122,2201,0120,2010,
0100,0010,1021,2122,2212,1222,2210,1002,0220,2002,0202,0222,2211,1110,1020,2020,2012,1202,0210,1012,1210,1010,1011,1112,1212,1201,0102,0212,1200,0012,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1022,2211,1111,1112,1200,0000,0001,0112,1201,0121,2100,0022,2200,0010,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1020,2012,1200,0010,1022,2211,1111,1112,1201,0101,0100,0012,1202,0221,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1012,1210,1020,2010,1021,2101,0122,2211,1111,1100,0000,0012,1200,0010,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1000,0001,0100,0021,2121,2101,0121,2100,0022,2201,0122,2200,0020,2001,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1022,2211,1111,1112,1200,0010,1000,0012,1201,0102,0200,0000,0001,0100,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1000,0010,1010,1021,2100,0012,1212,1200,0022,2200,0020,2001,0122,2201,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1000,0021,2102,0221,2112,1202,0200,0001,0122,2200,0022,2201,0102,0201,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0222,2222,2210,1021,2110,1020,2001,0110,1002,0211,1122,2221,2112,1220,2012,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1022,2211,1111,1112,1200,0010,1000,0012,1201,0110,1002,0222,2200,0002,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2220,2010,1012,1220,2021,2110,1022,2211,1102,0200,0020,2000,0001,0100,0000,
1001,0111,1120,2002,0220,2020,2022,2202,0202,0212,1222,2220,2000,0011,1102,0210,1020,2021,2110,1010,1002,0211,1111,1101,0122,2211,1100,0000,0021,2102,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2220,2022,2202,0202,0210,1012,1201,0120,2002,0212,1202,0200,0000,0001,0100,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2220,2022,2202,0200,0001,0112,1220,2021,2111,1100,0011,1101,0111,1102,0222,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2221,2101,0111,1101,0101,0122,2201,0112,1211,1111,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2220,2022,2202,0212,1202,0202,0201,0101,0110,1012,1201,0112,1210,1000,0000,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2220,2010,1011,1101,0111,1111,1120,2000,0020,2002,0222,2212,1200,0012,1211,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2220,2002,0222,2201,0121,2122,2210,1010,1021,2120,2022,2221,2110,1001,0122,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2220,2022,2202,0200,0020,2021,2111,1100,0011,1101,0111,1102,0222,2201,0110,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2220,2010,1001,0100,0020,2012,1220,2021,2111,1101,0121,2120,2002,0222,2202,
1121,2121,2102,0220,2020,2001,0102,0221,2100,0022,2200,0021,2112,1222,2222,2212,1202,0222,2221,2122,2201,0110,1022,2220,2010,1020,2000,0001,0101,0111,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0212,1220,2022,2211,1110,1012,1210,1010,1002,0220,2002,0200,0011,1122,2200,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0212,1202,0210,1021,2110,1011,1122,2211,1100,0000,0011,1121,2101,0121,2100,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0200,0000,0012,1202,0201,0102,0222,2200,0002,0220,2001,0112,1200,0020,2000,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0212,1202,0220,2000,0011,1100,0022,2211,1121,2111,1112,1220,2001,0101,0102,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0220,2002,0211,1121,2111,1101,0120,2000,0011,1112,1201,0112,1200,0012,1211,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0200,0002,0222,2211,1110,1001,0102,0220,2022,2212,1201,0110,1012,1210,1010,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0220,2002,0212,1212,1201,0112,1200,0000,0012,1220,2001,0102,0211,1100,0002,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0212,1220,2022,2211,1101,0122,2221,2111,1121,2101,0112,1202,0220,2011,1111,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0220,2010,1012,1211,1120,2000,0011,1112,1220,2002,0200,0002,0210,1001,0101,
1000,0001,0100,0021,2120,2020,2012,1222,2220,2021,2102,0202,0221,2122,2202,0220,2001,0102,0210,1012,1220,2011,1112,1212,1202,0222,2211,1120,2000,0011,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0110,1021,2112,1221,2111,1111,1100,0000,0021,2101,0112,1202,0212,1201,0111,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0112,1221,2111,1111,1100,0012,1222,2211,1102,0200,0021,2100,0020,2001,0110,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0100,0020,2001,0121,2100,0011,1102,0222,2222,2210,1011,1110,1000,0000,0001,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0111,1111,1100,0020,2012,1221,2100,0011,1120,2001,0112,1210,1010,1022,2222,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0100,0020,2011,1111,1100,0011,1110,1002,0212,1221,2121,2111,1102,0200,0000,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0111,1111,1100,0020,2012,1221,2100,0021,2121,2101,0100,0001,0122,2211,1102,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0100,0020,2001,0121,2101,0101,0102,0212,1222,2221,2102,0201,0110,1021,2100,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0111,1111,1100,0020,2012,1221,2100,0012,1200,0001,0121,2112,1202,0201,0101,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0102,0201,0110,1021,2111,1111,1100,0020,2011,1102,0200,0011,1120,2021,2102,
1121,2120,2002,0220,2020,2022,2202,0202,0221,2122,2220,2000,0002,0211,1101,0111,1111,1100,0020,2012,1221,2100,0011,1112,1201,0110,1012,1212,1202,0212,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0120,2022,2222,2210,1001,0110,1021,2121,2100,0021,2110,1020,2001,0112,1221,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0120,2022,2222,2201,0121,2121,2110,1000,0011,1121,2100,0002,0222,2200,0010,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0120,2002,0222,2202,0211,1101,0102,0201,0101,0110,1020,2000,0001,0100,0021,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0121,2121,2112,1210,1002,0200,0022,2210,1020,2022,2202,0201,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0111,1100,0022,2221,2122,2201,0120,2001,0102,0200,0000,0010,1010,1002,0211,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0120,2022,2221,2102,0210,1022,2201,0101,0110,1001,0121,2100,0001,0100,0021,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0121,2102,0220,2010,1020,2011,1100,0010,1000,0001,0100,0022,2200,0011,1101,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0120,2022,2222,2210,1021,2102,0222,2201,0110,1000,0022,2211,1122,2221,2122,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0111,1100,0002,0212,1210,1022,2222,2212,1211,1122,2200,0010,1002,0222,2220,
1110,1011,1112,1220,2021,2111,1111,1120,2020,2012,1212,1202,0202,0221,2101,0101,0110,1020,2022,2222,2202,0210,1012,1211,1121,2110,1021,2121,2102,0211,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0222,2211,1121,2100,0001,0122,2201,0111,1101,0110,1001,0100,0002,0211,1111,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0222,2211,1120,2001,0102,0211,1102,0200,0001,0111,1111,1100,0010,1002,0220,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0211,1100,0001,0100,0021,2120,2021,2112,1222,2211,1121,2110,1021,2111,1112,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0222,2211,1101,0110,1001,0111,1121,2111,1111,1110,1021,2112,1200,0011,1122,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0222,2211,1102,0211,1120,2001,0110,1011,1111,1112,1210,1002,0220,2021,2100,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0201,0111,1120,2001,0122,2211,1102,0211,1111,1122,2212,1201,0112,1211,1110,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0222,2211,1102,0210,1012,1211,1120,2001,0102,0211,1111,1110,1021,2110,1002,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0210,1021,2120,2020,2000,0010,1011,1110,1020,2001,0100,0012,1211,1112,1200,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0222,2200,0022,2211,1122,2210,1001,0112,1210,1010,1002,0200,0000,0011,1100,
0121,2121,2102,0202,0221,2101,0101,0120,2002,0212,1221,2122,2220,2022,2202,0222,2211,1120,2001,0122,2200,0010,1011,1102,0211,1111,1100,0000,0002,0200,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0212,1201,0101,0122,2220,2000,0010,1000,0012,1200,0011,1100,0001,0100,0000,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0212,1211,1112,1222,2220,2000,0000,0001,0112,1200,0022,2200,0012,1201,0110,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0212,1212,1220,2000,0002,0200,0020,2001,0110,1000,0011,1100,0010,1001,0112,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0212,1220,2010,1000,0011,1100,0001,0100,0021,2100,0010,1001,0121,2101,0101,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0221,2122,2220,2021,2101,0110,1001,0121,2121,2112,1211,1120,2011,1112,1221,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0212,1222,2220,2000,0011,1100,0010,1000,0012,1200,0001,0100,0002,0200,0000,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0212,1220,2010,1000,0002,0200,0020,2000,0011,1100,0010,1001,0100,0000,0021,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0212,1222,2220,2000,0010,1000,0012,1200,0011,1100,0001,0100,0002,0200,0000,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0212,1212,1201,0120,2011,1100,0011,1112,1221,2112,1211,1120,2021,2102,0221,
1101,0111,1121,2111,1111,1110,1020,2002,0220,2020,2022,2202,0202,0210,1002,0221,2102,0201,0122,2220,2000,0010,1000,0012,1200,0011,1100,0001,0100,0000,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1112,1221,2122,2221,2100,0012,1202,0210,1022,2200,0000,0001,0122,2201,0110,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1110,1000,0002,0200,0000,0001,0102,0201,0101,0110,1002,0202,0210,1010,1022,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1111,1100,0021,2100,0002,0200,0001,0121,2112,1211,1121,2101,0102,0211,1101,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1120,2002,0212,1200,0000,0020,2012,1211,1102,0200,0021,2100,0012,1202,0202,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1112,1200,0000,0001,0122,2221,2122,2202,0202,0210,1022,2200,0021,2100,0012,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1112,1221,2110,1000,0021,2100,0012,1200,0000,0001,0110,1002,0202,0200,0020,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1112,1202,0202,0221,2110,1011,1110,1000,0021,2100,0001,0101,0110,1002,0212,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1121,2101,0102,0202,0221,2121,2112,1200,0002,0201,0101,0110,1000,0001,0122,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1112,1202,0220,2021,2110,1000,0000,0001,0101,0102,0202,0200,0012,1200,0021,
1001,0100,0010,1020,2022,2212,1222,2210,1021,2120,2000,0022,2222,2220,2011,1112,1221,2122,2221,2102,0221,2112,1220,2012,1200,0021,2110,1022,2200,0000,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0220,2002,0200,0002,0211,1120,2021,2120,2022,2211,1101,0120,2010,1022,2210,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0220,2022,2222,2211,1120,2002,0221,2120,2010,1001,0120,2011,1102,0211,1111,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0220,2002,0221,2120,2011,1120,2022,2211,1112,1212,1200,0002,0211,1100,0001,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0220,2002,0221,2120,2011,1120,2000,0002,0211,1102,0201,0120,2010,1010,1001,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0220,2002,0221,2120,2000,0002,0201,0120,2021,2102,0200,0020,2011,1100,0001,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0200,0002,0211,1111,1101,0111,1110,1001,0100,0011,1100,0001,0110,1002,0201,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0220,2002,0221,2120,2010,1022,2222,2211,1120,2011,1102,0212,1210,1011,1121,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0220,2002,0200,0002,0221,2120,2000,0001,0100,0020,2010,1022,2200,0022,2222,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0200,0002,0211,1102,0201,0110,1020,2002,0202,0221,2101,0121,2112,1221,2102,
1000,0000,0012,1220,2020,2012,1201,0101,0112,1222,2202,0222,2220,2001,0102,0220,2002,0221,2120,2011,1120,2022,2211,1101,0120,2021,2110,1020,2000,0001,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0221,2122,2212,1210,1012,1212,1200,0002,0222,2220,2022,2221,2100,0022,2200,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0202,0222,2212,1200,0022,2200,0000,0021,2121,2120,2010,1000,0010,1001,0100,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0221,2120,2002,0212,1210,1010,1021,2101,0110,1000,0020,2022,2212,1222,2202,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0210,1021,2121,2120,2022,2202,0212,1220,2002,0221,2122,2200,0001,0100,0021,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0221,2111,1120,2011,1102,0200,0002,0202,0222,2210,1000,0010,1002,0212,1202,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0202,0222,2212,1220,2002,0221,2121,2122,2220,2022,2221,2100,0001,0100,0021,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0221,2122,2212,1202,0222,2220,2000,0002,0212,1220,2002,0200,0000,0001,0100,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0210,1011,1101,0111,1121,2122,2220,2002,0200,0011,1111,1122,2221,2101,0100,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0202,0222,2220,2022,2210,1021,2121,2100,0000,0021,2120,2002,0210,1010,1001,
0120,2020,2012,1221,2112,1201,0102,0220,2001,0101,0122,2222,2201,0121,2102,0202,0222,2212,1212,1220,2022,2202,0212,1200,0022,2200,0000,0001,0112,1202,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2222,2221,2120,2002,0220,2001,0111,1100,0001,0121,2122,2212,1200,0012,1201,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2221,2120,2002,0220,2022,2222,2200,0000,0010,1021,2101,0121,2102,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2222,2212,1200,0000,0012,1220,2011,1100,0002,0220,2000,0020,2001,0120,2002,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2200,0000,0020,2021,2120,2022,2222,2221,2102,0220,2002,0221,2101,0102,0212,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2212,1201,0112,1212,1220,2002,0211,1100,0000,0012,1200,0002,0212,1222,2200,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2212,1210,1010,1002,0220,2010,1001,0110,1020,2002,0212,1220,2000,0000,0002,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2221,2112,1200,0000,0002,0201,0102,0220,2002,0212,1210,1002,0221,2102,0200,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2210,1002,0211,1100,0010,1001,0111,1111,1102,0212,1211,1112,1210,1020,2022,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2212,1201,0120,2002,0211,1100,0010,1002,0221,2110,1011,1111,1112,1211,
1012,1202,0202,0210,1022,2202,0222,2220,2020,2012,1221,2100,0022,2211,1122,2221,2102,0220,2002,0200,0000,0002,0212,1200,0011,1110,1002,0221,2120,2022,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1200,0010,1020,2002,0200,0001,0100,0002,0222,2200,0011,1100,0022,2201,0122,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1202,0222,2220,2010,1001,0112,1210,1022,2212,1222,2201,0122,2202,0202,0201,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1221,2112,1211,1100,0012,1222,2220,2002,0222,2212,1212,1201,0122,2202,0200,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1202,0202,0222,2221,2102,0201,0121,2112,1211,1101,0111,1121,2110,1020,2000,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1202,0210,1020,2002,0222,2202,0211,1100,0001,0101,0122,2200,0011,1101,0100,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1221,2110,1001,0112,1222,2202,0222,2212,1210,1020,2002,0202,0211,1120,2011,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1221,2102,0222,2202,0200,0010,1021,2122,2212,1201,0122,2211,1121,2112,1202,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1202,0221,2112,1210,1020,2002,0200,0002,0201,0100,0001,0101,0111,1100,0010,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1221,2110,1011,1101,0122,2221,2122,2220,2010,1020,2002,0200,0020,2011,1122,
0110,1000,0000,0021,2120,2020,2001,0102,0220,2022,2222,2210,1012,1220,2012,1202,0211,1102,0221,2100,0010,1001,0100,0002,0201,0101,0111,1120,2000,0011,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0211,1110,1012,1212,1211,1102,0210,1002,0201,0110,1010,1011,1120,2020,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0211,1110,1020,2020,2022,2200,0000,0012,1210,1010,1001,0100,0001,0122,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0220,2020,2021,2121,2110,1021,2100,0021,2102,0211,1120,2011,1100,0001,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0220,2020,2022,2200,0001,0100,0002,0201,0101,0110,1000,0010,1001,0122,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0201,0102,0220,2020,2022,2200,0000,0012,1201,0110,1000,0010,1001,0101,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0220,2020,2022,2200,0001,0101,0110,1000,0002,0211,1100,0022,2210,1011,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0210,1011,1120,2020,2022,2200,0022,2222,2201,0110,1000,0001,0102,0220,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0220,2020,2000,0001,0100,0011,1120,2011,1100,0021,2120,2022,2222,2220,
1101,0111,1121,2111,1111,1112,1202,0202,0221,2122,2221,2112,1220,2002,0222,2202,0211,1110,1011,1102,0220,2020,2021,2110,1020,2011,1120,2010,1002,0201,
